s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 5.2908667E+002, 1.0127586E+003, 0.0000000E+000,-5.3547189E+002,-7.3441030E+001,-3.9294327E+002,-7.0788557E-002, 0.0000000E+000, 0.0000000E+000, 9.5670367E+000, 1.0831585E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.3000079E+002, 1.0033294E+003, 0.0000000E+000,-5.2393248E+002,-7.4672462E+001,-3.9287307E+002,-7.0807126E-002, 0.0000000E+000, 0.0000000E+000, 1.3082947E+001, 1.1780624E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.3101685E+002, 1.0055605E+003, 0.0000000E+000,-5.3195999E+002,-7.2924158E+001,-3.9298422E+002,-7.0614459E-002, 0.0000000E+000, 0.0000000E+000, 6.7394866E+000, 7.6214968E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.3202820E+002, 1.0050058E+003, 0.0000000E+000,-5.3548536E+002,-6.9471902E+001,-3.9461037E+002,-6.9138680E-002, 0.0000000E+000, 0.0000000E+000, 7.4716902E+000, 5.3689855E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.3301599E+002, 1.0058723E+003, 0.0000000E+000,-5.3613129E+002,-6.5211508E+001,-3.9560079E+002,-7.0335663E-002, 0.0000000E+000, 0.0000000E+000, 6.8342051E+000, 8.8583696E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.3400372E+002, 9.8723512E+002, 0.0000000E+000,-5.2544808E+002,-6.7677800E+001,-3.9764389E+002,-7.0039866E-002, 0.0000000E+000, 0.0000000E+000,-6.3695759E-002,-3.6046837E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.3506335E+002, 9.9051310E+002, 0.0000000E+000,-5.2560857E+002,-7.1983495E+001,-3.9881426E+002,-7.0653022E-002, 0.0000000E+000, 0.0000000E+000,-4.2524003E+000,-5.9638738E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.3607697E+002, 1.0149294E+003, 0.0000000E+000,-5.5928444E+002,-7.2059538E+001,-3.9904646E+002,-7.0566011E-002, 0.0000000E+000, 0.0000000E+000,-1.4923033E+001,-1.5531607E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.3702979E+002, 9.9903764E+002, 0.0000000E+000,-5.2440057E+002,-7.1169901E+001,-3.9958213E+002,-7.1181081E-002, 0.0000000E+000, 0.0000000E+000, 5.1467380E+000, 3.8138640E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.3804321E+002, 9.9315314E+002, 0.0000000E+000,-5.2520862E+002,-7.0511125E+001,-3.9852535E+002,-7.1251464E-002, 0.0000000E+000, 0.0000000E+000,-2.2371934E+000,-1.1632116E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.3909131E+002, 1.0066349E+003, 0.0000000E+000,-5.3980812E+002,-6.8839163E+001,-3.9769767E+002,-7.0943146E-002, 0.0000000E+000, 0.0000000E+000, 1.8711358E+000, 2.1901795E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.4001556E+002, 1.0274294E+003, 0.0000000E+000,-5.5625155E+002,-7.0796597E+001,-3.9736194E+002,-7.0777343E-002, 0.0000000E+000, 0.0000000E+000, 2.6111052E+000, 2.9484886E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.4104456E+002, 1.0015299E+003, 0.0000000E+000,-5.1932707E+002,-7.0309969E+001,-3.9701330E+002,-7.1085483E-002, 0.0000000E+000, 0.0000000E+000, 1.4563215E+001, 1.4808470E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.4208209E+002, 9.9590406E+002, 0.0000000E+000,-5.2929601E+002,-6.9442118E+001,-3.9642214E+002,-7.1179327E-002, 0.0000000E+000, 0.0000000E+000, 5.1235713E+000, 6.7260577E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.4302539E+002, 9.8662026E+002, 0.0000000E+000,-5.3171324E+002,-6.9633604E+001,-3.9688780E+002,-7.1010326E-002, 0.0000000E+000, 0.0000000E+000,-1.2874748E+001,-1.1685394E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.4406293E+002, 1.0017544E+003, 0.0000000E+000,-5.3288293E+002,-7.0650052E+001,-3.9739492E+002,-7.0747141E-002, 0.0000000E+000, 0.0000000E+000,-2.3433336E+000, 7.5577980E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.4500616E+002, 1.0005787E+003, 0.0000000E+000,-5.3631835E+002,-7.1946921E+001,-3.9625512E+002,-7.1173523E-002, 0.0000000E+000, 0.0000000E+000, 8.3000466E-001,-4.0128461E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.4604376E+002, 1.0020175E+003, 0.0000000E+000,-5.3808766E+002,-7.1246403E+001,-3.9644331E+002,-7.0629181E-002, 0.0000000E+000, 0.0000000E+000,-7.5722893E+000,-3.8304996E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.4708453E+002, 1.0303962E+003, 0.0000000E+000,-5.4392031E+002,-7.2164064E+001,-3.9686363E+002,-7.0576911E-002, 0.0000000E+000, 0.0000000E+000, 2.3396629E+001, 1.7377616E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.4808783E+002, 1.0040762E+003, 0.0000000E+000,-5.4021354E+002,-7.0620295E+001,-3.9638788E+002,-7.0393290E-002, 0.0000000E+000, 0.0000000E+000,-5.3078139E+000,-3.2159264E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.4906390E+002, 1.0103394E+003, 0.0000000E+000,-5.4003246E+002,-6.8569163E+001,-3.9641357E+002,-7.0713722E-002, 0.0000000E+000, 0.0000000E+000, 3.7781674E+000, 5.2534506E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.5007068E+002, 9.9812287E+002, 0.0000000E+000,-5.1983876E+002,-7.1882188E+001,-3.9646759E+002,-7.0791214E-002, 0.0000000E+000, 0.0000000E+000, 1.4055891E+001, 9.8635467E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.5101508E+002, 9.9125814E+002, 0.0000000E+000,-5.4215832E+002,-7.3011822E+001,-3.9564604E+002,-7.0903407E-002, 0.0000000E+000, 0.0000000E+000,-1.9823931E+001,-1.9628947E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.5205383E+002, 9.8792408E+002, 0.0000000E+000,-5.1839656E+002,-7.1209403E+001,-3.9585446E+002,-7.0832586E-002, 0.0000000E+000, 0.0000000E+000, 4.4364525E+000, 2.3928188E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.5309265E+002, 9.9597457E+002, 0.0000000E+000,-5.3445251E+002,-7.2664083E+001,-3.9487249E+002,-7.0316519E-002, 0.0000000E+000, 0.0000000E+000,-3.7060215E+000,-6.0848295E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.5403699E+002, 1.0072881E+003, 0.0000000E+000,-5.5358628E+002,-7.3943087E+001,-3.9352514E+002,-6.9905863E-002, 0.0000000E+000, 0.0000000E+000,-1.4274238E+001,-1.3836361E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.5507581E+002, 1.0010707E+003, 0.0000000E+000,-5.4005553E+002,-7.3797766E+001,-3.9334861E+002,-6.9743729E-002, 0.0000000E+000, 0.0000000E+000,-6.8634642E+000,-6.2009351E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.5602014E+002, 1.0021044E+003, 0.0000000E+000,-5.4057354E+002,-7.1211100E+001,-3.9321530E+002,-6.9744927E-002, 0.0000000E+000, 0.0000000E+000,-1.3208564E+000,-2.9652722E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.5705896E+002, 9.9283003E+002, 0.0000000E+000,-5.2581770E+002,-7.1205414E+001,-3.9353090E+002,-7.0371394E-002, 0.0000000E+000, 0.0000000E+000, 2.7650486E+000, 2.2056484E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.5800330E+002, 9.9856064E+002, 0.0000000E+000,-5.2866168E+002,-7.3665680E+001,-3.9363559E+002,-7.0971001E-002, 0.0000000E+000, 0.0000000E+000, 1.5168412E+000, 2.5267149E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.5900433E+002, 9.9750518E+002, 0.0000000E+000,-5.2581236E+002,-7.4920886E+001,-3.9436915E+002,-7.0864675E-002, 0.0000000E+000, 0.0000000E+000, 5.0532296E+000, 2.3319235E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.6006287E+002, 1.0167667E+003, 0.0000000E+000,-5.5746658E+002,-7.7984568E+001,-3.9405375E+002,-6.9548314E-002, 0.0000000E+000, 0.0000000E+000,-1.2963237E+001,-1.2807737E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.6102454E+002, 1.0101590E+003, 0.0000000E+000,-5.3054896E+002,-7.6249601E+001,-3.9578730E+002,-7.0485098E-002, 0.0000000E+000, 0.0000000E+000, 6.1852305E+000, 7.5026581E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.6203802E+002, 1.0001754E+003, 0.0000000E+000,-5.2167348E+002,-7.4167401E+001,-3.9689698E+002,-7.0478485E-002, 0.0000000E+000, 0.0000000E+000, 6.3830117E+000, 7.3670956E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.6305359E+002, 1.0179182E+003, 0.0000000E+000,-5.4312098E+002,-7.4169049E+001,-3.9635432E+002,-6.9391790E-002, 0.0000000E+000, 0.0000000E+000, 5.8552485E+000, 4.2044629E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.6402332E+002, 1.0044170E+003, 0.0000000E+000,-5.4744946E+002,-7.4276978E+001,-3.9503126E+002,-6.9277987E-002, 0.0000000E+000, 0.0000000E+000,-1.0952292E+001,-1.2409977E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.6505981E+002, 9.9584474E+002, 0.0000000E+000,-5.1554779E+002,-7.3662909E+001,-3.9454533E+002,-7.0097461E-002, 0.0000000E+000, 0.0000000E+000, 1.1823535E+001, 1.2018618E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.6608783E+002, 1.0015721E+003, 0.0000000E+000,-5.4224335E+002,-7.3811387E+001,-3.9372554E+002,-7.0114307E-002, 0.0000000E+000, 0.0000000E+000,-9.1907773E+000,-8.2782866E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.6706720E+002, 1.0110089E+003, 0.0000000E+000,-5.3731292E+002,-7.2803931E+001,-3.9401817E+002,-7.0435082E-002, 0.0000000E+000, 0.0000000E+000, 7.2983953E+000, 6.8034378E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.6807190E+002, 1.0021051E+003, 0.0000000E+000,-5.3590444E+002,-7.3673808E+001,-3.9447380E+002,-7.0477767E-002, 0.0000000E+000, 0.0000000E+000,-7.7967554E-001,-2.0174051E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.6902637E+002, 9.9433837E+002, 0.0000000E+000,-5.2151978E+002,-7.3190621E+001,-3.9421247E+002,-7.0777584E-002, 0.0000000E+000, 0.0000000E+000, 4.5684579E+000, 5.3447162E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.7003943E+002, 1.0063583E+003, 0.0000000E+000,-5.4282173E+002,-7.5302320E+001,-3.9281650E+002,-7.0849080E-002, 0.0000000E+000, 0.0000000E+000,-4.1388628E+000,-4.6531464E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.7105249E+002, 9.8833895E+002, 0.0000000E+000,-5.4684114E+002,-7.6646722E+001,-3.9235967E+002,-7.0836377E-002, 0.0000000E+000, 0.0000000E+000,-2.5741632E+001,-2.7579427E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.7206555E+002, 9.9376669E+002, 0.0000000E+000,-5.3215883E+002,-7.8260565E+001,-3.9281808E+002,-7.0747888E-002, 0.0000000E+000, 0.0000000E+000,-1.1830429E+001,-9.5415365E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.7307861E+002, 1.0025127E+003, 0.0000000E+000,-5.3717867E+002,-7.8310468E+001,-3.9275760E+002,-7.0840865E-002, 0.0000000E+000, 0.0000000E+000,-3.5597452E+000,-5.8048923E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.7409167E+002, 9.9299870E+002, 0.0000000E+000,-5.3097361E+002,-7.7810274E+001,-3.9207734E+002,-7.0860518E-002, 0.0000000E+000, 0.0000000E+000,-1.1273642E+001,-7.9333801E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.7501263E+002, 1.0155554E+003, 0.0000000E+000,-5.3917068E+002,-7.8930431E+001,-3.9221406E+002,-7.0729050E-002, 0.0000000E+000, 0.0000000E+000, 8.1805986E+000, 5.1695320E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.7602570E+002, 9.8685161E+002, 0.0000000E+000,-5.3364731E+002,-7.6491973E+001,-3.9131603E+002,-7.0465108E-002, 0.0000000E+000, 0.0000000E+000,-1.5094802E+001,-1.4674166E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.7703876E+002, 1.0043782E+003, 0.0000000E+000,-5.3488195E+002,-7.4231080E+001,-3.9163457E+002,-7.0229746E-002, 0.0000000E+000, 0.0000000E+000, 1.9760029E+000, 3.5603901E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.7800580E+002, 9.9936566E+002, 0.0000000E+000,-5.2350614E+002,-7.3408287E+001,-3.9153406E+002,-7.0661240E-002, 0.0000000E+000, 0.0000000E+000, 1.1825024E+001, 1.0846509E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.7906635E+002, 9.9636610E+002, 0.0000000E+000,-5.2769601E+002,-7.3717988E+001,-3.9014978E+002,-7.0796310E-002, 0.0000000E+000, 0.0000000E+000, 5.2778136E+000, 4.7315238E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.8001721E+002, 9.9725441E+002, 0.0000000E+000,-5.2033755E+002,-7.4410267E+001,-3.8990852E+002,-7.0141803E-002, 0.0000000E+000, 0.0000000E+000, 1.1514508E+001, 1.2527929E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.8106158E+002, 1.0204414E+003, 0.0000000E+000,-5.3975826E+002,-7.4557256E+001,-3.9173392E+002,-6.9988237E-002, 0.0000000E+000, 0.0000000E+000, 1.6798342E+001, 1.4321975E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.8208405E+002, 9.9101977E+002, 0.0000000E+000,-5.3126055E+002,-7.6701344E+001,-3.9268701E+002,-7.0360494E-002, 0.0000000E+000, 0.0000000E+000,-3.8320734E+000,-9.6994888E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.8306384E+002, 1.0033674E+003, 0.0000000E+000,-5.3347726E+002,-7.9372879E+001,-3.9423914E+002,-7.0699028E-002, 0.0000000E+000, 0.0000000E+000,-5.8046553E+000,-3.7925970E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.8405109E+002, 9.9406295E+002, 0.0000000E+000,-5.3632103E+002,-7.9657567E+001,-3.9475612E+002,-7.0772740E-002, 0.0000000E+000, 0.0000000E+000,-1.4744746E+001,-1.6742537E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.8502063E+002, 9.9561773E+002, 0.0000000E+000,-5.3075058E+002,-7.9117714E+001,-3.9483578E+002,-7.0563255E-002, 0.0000000E+000, 0.0000000E+000,-9.0980996E+000,-9.1569034E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.8608716E+002, 1.0023130E+003, 0.0000000E+000,-5.3125966E+002,-7.7521767E+001,-3.9586376E+002,-6.9938525E-002, 0.0000000E+000, 0.0000000E+000,-9.9202746E-001,-2.4020763E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.8705670E+002, 1.0057771E+003, 0.0000000E+000,-5.3694823E+002,-7.3988993E+001,-3.9573891E+002,-7.0195038E-002, 0.0000000E+000, 0.0000000E+000, 4.6747207E-001,-9.6923995E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.8802625E+002, 1.0031025E+003, 0.0000000E+000,-5.4420515E+002,-7.4140466E+001,-3.9597144E+002,-7.0289472E-002, 0.0000000E+000, 0.0000000E+000,-9.0199324E+000,-1.1284822E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.8908301E+002, 1.0071891E+003, 0.0000000E+000,-5.4245217E+002,-7.7107883E+001,-3.9711276E+002,-7.0266984E-002, 0.0000000E+000, 0.0000000E+000,-1.1385874E+001,-9.5539408E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.9004169E+002, 1.0073631E+003, 0.0000000E+000,-5.2359995E+002,-7.4944884E+001,-3.9716230E+002,-7.0090089E-002, 0.0000000E+000, 0.0000000E+000, 1.1869550E+001, 1.1585887E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.9100043E+002, 1.0063857E+003, 0.0000000E+000,-5.2571432E+002,-7.2079834E+001,-3.9672536E+002,-7.0220569E-002, 0.0000000E+000, 0.0000000E+000, 1.5906648E+001, 1.1795961E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.9204633E+002, 9.9885780E+002, 0.0000000E+000,-5.4645146E+002,-7.0643341E+001,-3.9577360E+002,-7.0878898E-002, 0.0000000E+000, 0.0000000E+000,-1.3680514E+001,-1.4081473E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.9302295E+002, 1.0021644E+003, 0.0000000E+000,-5.3507057E+002,-7.2612581E+001,-3.9638231E+002,-7.0808454E-002, 0.0000000E+000, 0.0000000E+000,-1.2398917E+000,-1.9718276E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.9409180E+002, 1.0011433E+003, 0.0000000E+000,-5.2669511E+002,-7.3827848E+001,-3.9715041E+002,-7.0709887E-002, 0.0000000E+000, 0.0000000E+000, 7.5796382E+000, 3.3992510E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.9503241E+002, 9.9813706E+002, 0.0000000E+000,-5.4201811E+002,-7.2871266E+001,-3.9726073E+002,-7.0587620E-002, 0.0000000E+000, 0.0000000E+000,-1.4820729E+001,-1.4083627E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.9606708E+002, 9.9588246E+002, 0.0000000E+000,-5.3470647E+002,-6.9650449E+001,-3.9752840E+002,-7.0385128E-002, 0.0000000E+000, 0.0000000E+000,-5.5954401E+000,-6.0732436E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.9700769E+002, 1.0106442E+003, 0.0000000E+000,-5.3632657E+002,-6.5559652E+001,-3.9886432E+002,-7.0244439E-002, 0.0000000E+000, 0.0000000E+000, 8.5368162E+000, 9.8234319E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.9804236E+002, 1.0009767E+003, 0.0000000E+000,-5.3824232E+002,-6.3875519E+001,-3.9759306E+002,-7.0214113E-002, 0.0000000E+000, 0.0000000E+000, 4.5597900E+000, 1.1956012E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 5.9904871E+002, 1.0134029E+003, 0.0000000E+000,-5.5812636E+002,-6.3026338E+001,-3.9687566E+002,-6.9896338E-002, 0.0000000E+000, 0.0000000E+000,-5.1871284E+000,-4.6953097E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.0002704E+002, 9.9754701E+002, 0.0000000E+000,-5.2337642E+002,-6.4905136E+001,-3.9689921E+002,-6.9687885E-002, 0.0000000E+000, 0.0000000E+000, 1.2368438E+001, 1.2296551E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.0101355E+002, 1.0017927E+003, 0.0000000E+000,-5.3709576E+002,-7.1994018E+001,-3.9758746E+002,-6.9967863E-002, 0.0000000E+000, 0.0000000E+000,-3.2751135E+000,-4.9544918E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.0200006E+002, 9.9550662E+002, 0.0000000E+000,-5.2765659E+002,-7.4446935E+001,-3.9696780E+002,-7.0175090E-002, 0.0000000E+000, 0.0000000E+000,-2.9154685E+000,-3.6348807E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.0300366E+002, 9.9938617E+002, 0.0000000E+000,-5.2866453E+002,-7.5694292E+001,-3.9675955E+002,-7.0693567E-002, 0.0000000E+000, 0.0000000E+000,-2.4606802E+000,-1.8028986E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.0403333E+002, 1.0098914E+003, 0.0000000E+000,-5.4102845E+002,-7.6357215E+001,-3.9700617E+002,-7.0622057E-002, 0.0000000E+000, 0.0000000E+000,-3.4706817E+000,-4.5710719E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.0506293E+002, 9.9244915E+002, 0.0000000E+000,-5.2541542E+002,-7.3962831E+001,-3.9705662E+002,-7.0680334E-002, 0.0000000E+000, 0.0000000E+000,-5.0030076E+000,-4.0563948E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.0603247E+002, 1.0045947E+003, 0.0000000E+000,-5.3794042E+002,-6.9986574E+001,-3.9707986E+002,-7.0479616E-002, 0.0000000E+000, 0.0000000E+000,-1.8819474E+000,-4.8259450E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.0707068E+002, 9.9058824E+002, 0.0000000E+000,-5.3480047E+002,-6.6726202E+001,-3.9667758E+002,-7.0584840E-002, 0.0000000E+000, 0.0000000E+000,-6.5352625E+000,-7.6865916E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.0801453E+002, 1.0030252E+003, 0.0000000E+000,-5.2868637E+002,-6.7967739E+001,-3.9662195E+002,-7.0468420E-002, 0.0000000E+000, 0.0000000E+000, 9.4199468E+000, 9.6786739E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.0905273E+002, 1.0006450E+003, 0.0000000E+000,-5.4378940E+002,-7.2325365E+001,-3.9646755E+002,-7.0832275E-002, 0.0000000E+000, 0.0000000E+000,-1.2179968E+001,-1.2008104E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.1009088E+002, 9.9945798E+002, 0.0000000E+000,-5.2246582E+002,-7.2127843E+001,-3.9642257E+002,-7.1124555E-002, 0.0000000E+000, 0.0000000E+000, 9.4468089E+000, 8.3706164E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.1106409E+002, 1.0244328E+003, 0.0000000E+000,-5.3601169E+002,-7.1376362E+001,-3.9496905E+002,-7.0297836E-002, 0.0000000E+000, 0.0000000E+000, 2.2457957E+001, 2.2005428E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.1207922E+002, 9.9055737E+002, 0.0000000E+000,-5.3523572E+002,-7.1754431E+001,-3.9439725E+002,-7.1027214E-002, 0.0000000E+000, 0.0000000E+000,-7.7765681E+000,-1.0901051E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.1304364E+002, 9.9061185E+002, 0.0000000E+000,-5.2717277E+002,-7.1026267E+001,-3.9315285E+002,-7.0845234E-002, 0.0000000E+000, 0.0000000E+000,-1.3014063E+000,-8.1087782E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.1407092E+002, 1.0075133E+003, 0.0000000E+000,-5.4646773E+002,-7.0801753E+001,-3.9184911E+002,-7.0673267E-002, 0.0000000E+000, 0.0000000E+000,-1.9527995E+000,-1.6759242E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.1506281E+002, 1.0060296E+003, 0.0000000E+000,-5.3275695E+002,-7.4108366E+001,-3.9326641E+002,-7.0935891E-002, 0.0000000E+000, 0.0000000E+000, 7.3490426E+000, 5.8269400E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.1605463E+002, 9.9315134E+002, 0.0000000E+000,-5.2779334E+002,-7.6989870E+001,-3.9341071E+002,-7.1057921E-002, 0.0000000E+000, 0.0000000E+000,-5.3081959E+000,-5.1136274E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.1704651E+002, 1.0014682E+003, 0.0000000E+000,-5.3839082E+002,-7.7434540E+001,-3.9303932E+002,-6.9756362E-002, 0.0000000E+000, 0.0000000E+000,-6.5019306E+000,-7.4662697E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.1803839E+002, 9.9714359E+002, 0.0000000E+000,-5.3918114E+002,-7.6415419E+001,-3.9403995E+002,-7.0384205E-002, 0.0000000E+000, 0.0000000E+000,-1.2824515E+001,-1.2563294E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.1903027E+002, 1.0028652E+003, 0.0000000E+000,-5.3155968E+002,-7.7474260E+001,-3.9431919E+002,-7.0347653E-002, 0.0000000E+000, 0.0000000E+000, 4.5736156E-001,-5.5825102E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.2002216E+002, 1.0050384E+003, 0.0000000E+000,-5.3432640E+002,-8.3015059E+001,-3.9432960E+002,-7.0648558E-002, 0.0000000E+000, 0.0000000E+000,-7.6843352E+000,-6.7032648E+000, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.2101398E+002, 1.0074427E+003, 0.0000000E+000,-5.4223469E+002,-8.5641203E+001,-3.9369714E+002,-7.0756068E-002, 0.0000000E+000, 0.0000000E+000,-1.3681140E+001,-1.4201105E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.2200586E+002, 9.9127514E+002, 0.0000000E+000,-5.3018896E+002,-8.3531301E+001,-3.9434685E+002,-7.0148441E-002, 0.0000000E+000, 0.0000000E+000,-1.7008294E+001,-1.6862120E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.2308789E+002, 1.0021042E+003, 0.0000000E+000,-5.3900130E+002,-8.0167389E+001,-3.9472159E+002,-7.0650741E-002, 0.0000000E+000, 0.0000000E+000,-1.2888319E+001,-1.1856768E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.2407977E+002, 1.0109849E+003, 0.0000000E+000,-5.3765701E+002,-7.8343539E+001,-3.9442398E+002,-7.0765269E-002, 0.0000000E+000, 0.0000000E+000, 3.3518387E+000, 4.8958665E-001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.2507166E+002, 9.9579604E+002, 0.0000000E+000,-5.4111136E+002,-8.2251756E+001,-3.9302464E+002,-7.0489336E-002, 0.0000000E+000, 0.0000000E+000,-1.8826574E+001,-2.0662207E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
 6.2606354E+002, 9.9693765E+002, 0.0000000E+000,-5.3089653E+002,-8.6050223E+001,-3.9378617E+002,-7.0664705E-002, 0.0000000E+000, 0.0000000E+000,-1.6217595E+001,-1.3865938E+001, 0.0000000E+000, 2.3333823E-002, 0.0000000E+000
